"","fecha","SO2.EST4","CO.EST4","NO.EST4","NO2.EST4","NOX.EST4","SO2EST35","COEST35","NOEST35","NO2EST35","NOXEST35","tmed","prec","tmin","tmax","presMax","presMin","Dia_semana","tipo","O3"
"19667",2019-04-09 11:00:00,2,0.4,10,35,50,12,0.5,11,19,36,96,8,56,135,9371,9342,"M","L",49.44
"19668",2019-04-09 12:00:00,2,0.4,9,33,46,12,0.6,11,17,34,96,8,56,135,9371,9342,"M","L",49.49
"19669",2019-04-09 13:00:00,3,0.4,9,26,40,12,0.5,9,10,24,96,8,56,135,9371,9342,"M","L",55.4
"19670",2019-04-09 14:00:00,3,0.3,7,23,34,12,0.5,8,9,20,96,8,56,135,9371,9342,"M","L",60.81
"19671",2019-04-09 15:00:00,3,0.4,5,19,27,12,0.6,8,8,20,96,8,56,135,9371,9342,"M","L",58.17
"19672",2019-04-09 16:00:00,3,0.3,7,24,34,13,0.5,9,12,26,96,8,56,135,9371,9342,"M","L",56.14
"19673",2019-04-09 17:00:00,4,0.4,9,35,48,13,0.5,9,19,33,96,8,56,135,9371,9342,"M","L",56.37
"19674",2019-04-09 18:00:00,4,0.4,13,37,57,13,0.5,11,18,35,96,8,56,135,9371,9342,"M","L",55.5
"19675",2019-04-09 19:00:00,4,0.4,9,30,43,13,0.5,7,18,29,96,8,56,135,9371,9342,"M","L",55.4
"19676",2019-04-09 20:00:00,4,0.4,8,37,49,13,0.5,7,25,36,96,8,56,135,9371,9342,"M","L",49.25
"19677",2019-04-09 21:00:00,4,0.4,4,30,36,13,0.5,5,18,27,96,8,56,135,9371,9342,"M","L",52.56
"19678",2019-04-09 22:00:00,4,0.4,4,32,38,13,0.6,6,23,32,96,8,56,135,9371,9342,"M","L",49.1
"19679",2019-04-09 23:00:00,4,0.4,3,21,25,12,0.6,4,13,19,96,8,56,135,9371,9342,"M","L",54.87
"19680",2019-04-10 00:00:00,3,0.3,2,15,18,12,0.6,5,7,15,96,8,56,135,9371,9342,"M","L",54.31
"19681",2019-04-10 01:00:00,3,0.3,2,15,17,12,0.6,6,9,17,111,0,65,157,9397,9356,"X","L",52.5
"19682",2019-04-10 02:00:00,2,0.3,1,8,10,12,0.5,5,12,19,111,0,65,157,9397,9356,"X","L",50.03
"19683",2019-04-10 03:00:00,2,0.3,2,7,9,12,0.6,3,2,7,111,0,65,157,9397,9356,"X","L",56.05
"19684",2019-04-10 04:00:00,2,0.3,1,8,10,12,0.5,3,6,11,111,0,65,157,9397,9356,"X","L",52.24
"19685",2019-04-10 05:00:00,2,0.3,1,4,6,12,0.5,3,2,7,111,0,65,157,9397,9356,"X","L",57.7
"19686",2019-04-10 06:00:00,2,0.3,1,8,10,12,0.5,3,3,8,111,0,65,157,9397,9356,"X","L",54.36
"19687",2019-04-10 07:00:00,1,0.3,3,21,24,12,0.5,4,14,21,111,0,65,157,9397,9356,"X","L",48.27
"19688",2019-04-10 08:00:00,1,0.5,6,54,64,12,0.5,8,28,40,111,0,65,157,9397,9356,"X","L",39.56
"19689",2019-04-10 09:00:00,2,0.5,9,59,72,12,0.5,9,29,44,111,0,65,157,9397,9356,"X","L",39.32
"19690",2019-04-10 10:00:00,2,0.4,10,40,56,13,0.8,14,24,44,111,0,65,157,9397,9356,"X","L",43.2
"19691",2019-04-10 11:00:00,3,0.4,13,39,58,12,0.6,9,20,34,111,0,65,157,9397,9356,"X","L",47.93
"19692",2019-04-10 12:00:00,4,0.4,23,43,78,13,0.5,12,23,41,111,0,65,157,9397,9356,"X","L",48.97
"19693",2019-04-10 13:00:00,4,0.4,14,34,55,13,0.5,11,19,36,111,0,65,157,9397,9356,"X","L",52.71
"19694",2019-04-10 14:00:00,4,0.4,14,40,61,13,0.5,9,18,32,111,0,65,157,9397,9356,"X","L",52.8
"19695",2019-04-10 15:00:00,4,0.4,12,32,50,13,0.5,9,13,27,111,0,65,157,9397,9356,"X","L",55.65
"19696",2019-04-10 16:00:00,3,0.4,12,34,53,12,0.5,7,9,20,111,0,65,157,9397,9356,"X","L",56.86
"19697",2019-04-10 17:00:00,4,0.5,27,55,97,13,0.5,7,13,24,111,0,65,157,9397,9356,"X","L",54.43
"19698",2019-04-10 18:00:00,4,0.4,10,32,48,13,0.5,9,13,27,111,0,65,157,9397,9356,"X","L",55.81
"19699",2019-04-10 19:00:00,5,0.4,20,54,85,13,0.5,28,23,66,111,0,65,157,9397,9356,"X","L",49.67
"19700",2019-04-10 20:00:00,4,0.4,7,47,57,13,0.5,6,22,31,111,0,65,157,9397,9356,"X","L",48.48
"19701",2019-04-10 21:00:00,4,0.4,8,56,69,13,0.5,7,35,46,111,0,65,157,9397,9356,"X","L",40.97
"19702",2019-04-10 22:00:00,5,0.4,8,58,70,13,0.6,5,32,40,111,0,65,157,9397,9356,"X","L",44.8
"19703",2019-04-10 23:00:00,5,0.5,10,79,94,13,0.8,9,54,68,111,0,65,157,9397,9356,"X","L",27.27
"19704",2019-04-11 00:00:00,5,0.6,22,90,124,13,1,10,57,72,111,0,65,157,9397,9356,"X","L",22.88
"19705",2019-04-11 01:00:00,4,0.4,5,34,41,13,0.6,5,28,36,108,0,52,165,9418,9397,"J","L",49.71
"19706",2019-04-11 02:00:00,3,0.3,3,18,22,13,0.5,5,19,27,108,0,52,165,9418,9397,"J","L",53.87
"19707",2019-04-11 03:00:00,3,0.3,1,13,15,13,0.5,3,13,18,108,0,52,165,9418,9397,"J","L",61.05
"19708",2019-04-11 04:00:00,3,0.3,1,13,15,12,0.5,3,12,17,108,0,52,165,9418,9397,"J","L",59.16
"19709",2019-04-11 05:00:00,3,0.3,1,19,21,12,0.6,3,14,19,108,0,52,165,9418,9397,"J","L",55.48
"19710",2019-04-11 06:00:00,3,0.3,2,26,29,12,0.5,4,13,19,108,0,52,165,9418,9397,"J","L",54.1
"19711",2019-04-11 07:00:00,3,0.6,25,63,101,12,0.7,5,26,34,108,0,52,165,9418,9397,"J","L",39.64
"19712",2019-04-11 08:00:00,4,0.8,69,82,188,13,0.8,25,51,89,108,0,52,165,9418,9397,"J","L",18.39
"19713",2019-04-11 09:00:00,8,1.6,69,114,407,15,0.8,81,69,193,108,0,52,165,9418,9397,"J","L",9.03
"19714",2019-04-11 10:00:00,6,0.8,123,108,297,17,0.9,81,70,276,108,0,52,165,9418,9397,"J","L",8.03
"19715",2019-04-11 11:00:00,5,0.6,57,93,180,15,0.7,65,69,168,108,0,52,165,9418,9397,"J","L",17.96
"19716",2019-04-11 12:00:00,4,0.5,29,61,105,14,0.5,27,41,83,108,0,52,165,9418,9397,"J","L",52.74
"19717",2019-04-11 13:00:00,3,0.4,14,35,56,13,0.5,11,20,38,108,0,52,165,9418,9397,"J","L",69.32
"19718",2019-04-11 14:00:00,3,0.4,14,39,60,13,0.5,11,21,38,108,0,52,165,9418,9397,"J","L",68.1
"19719",2019-04-11 15:00:00,3,0.3,5,20,28,13,0.6,5,13,21,108,0,52,165,9418,9397,"J","L",74.36
"19720",2019-04-11 16:00:00,3,0.4,10,36,52,13,0.6,8,20,32,108,0,52,165,9418,9397,"J","L",64.46
"19721",2019-04-11 17:00:00,3,0.4,9,33,47,13,0.5,6,14,23,108,0,52,165,9418,9397,"J","L",70.48
"19722",2019-04-11 18:00:00,4,0.4,12,38,56,13,0.5,12,22,39,108,0,52,165,9418,9397,"J","L",64.13
"19723",2019-04-11 19:00:00,3,0.4,11,38,54,13,0.6,6,26,36,108,0,52,165,9418,9397,"J","L",60.62
"19724",2019-04-11 20:00:00,4,0.4,9,41,55,13,0.6,6,27,36,108,0,52,165,9418,9397,"J","L",59.67
"19725",2019-04-11 21:00:00,4,0.4,10,41,56,13,0.6,6,34,44,108,0,52,165,9418,9397,"J","L",52.12
"19726",2019-04-11 22:00:00,5,0.4,8,41,53,13,0.6,6,42,52,108,0,52,165,9418,9397,"J","L",46.75
"19727",2019-04-11 23:00:00,4,0.5,9,46,60,13,0.6,6,45,54,108,0,52,165,9418,9397,"J","L",45.75
"19728",2019-04-12 00:00:00,4,0.4,6,36,46,13,0.6,5,35,42,108,0,52,165,9418,9397,"J","L",51.66
"19729",2019-04-12 01:00:00,4,0.4,4,27,34,13,0.6,3,27,32,118,0,40,195,9422,9387,"V","L",56.58
"19730",2019-04-12 02:00:00,4,0.4,7,77,88,13,0.6,4,30,37,118,0,40,195,9422,9387,"V","L",49.87
"19731",2019-04-12 03:00:00,4,0.4,5,61,68,12,0.5,3,22,26,118,0,40,195,9422,9387,"V","L",55.22
"19732",2019-04-12 04:00:00,3,0.4,13,64,84,13,0.6,6,21,31,118,0,40,195,9422,9387,"V","L",54.97
"19733",2019-04-12 05:00:00,3,0.4,16,58,83,13,0.6,8,27,40,118,0,40,195,9422,9387,"V","L",49.95
"19734",2019-04-12 06:00:00,2,0.4,13,53,72,12,0.5,5,18,26,118,0,40,195,9422,9387,"V","L",55.45
"19735",2019-04-12 07:00:00,2,0.7,39,58,118,12,0.7,5,25,33,118,0,40,195,9422,9387,"V","L",47.1
"19736",2019-04-12 08:00:00,3,0.6,62,80,175,13,0.8,22,48,81,118,0,40,195,9422,9387,"V","L",11.2
"19737",2019-04-12 09:00:00,8,0.6,62,121,475,13,0.7,20,55,86,118,0,40,195,9422,9387,"V","L",22.32
"19738",2019-04-12 10:00:00,6,1.1,166,114,368,14,0.8,31,54,103,118,0,40,195,9422,9387,"V","L",24.86
"19739",2019-04-12 11:00:00,3,0.6,46,83,153,15,0.8,55,63,147,118,0,40,195,9422,9387,"V","L",24.97
"19740",2019-04-12 12:00:00,4,0.5,33,76,127,14,0.7,37,54,110,118,0,40,195,9422,9387,"V","L",37.95
"19741",2019-04-12 13:00:00,3,0.4,19,58,86,14,0.8,26,45,85,118,0,40,195,9422,9387,"V","L",48.36
"19742",2019-04-12 14:00:00,2,0.4,14,48,70,13,0.5,15,31,53,118,0,40,195,9422,9387,"V","L",63.13
"19743",2019-04-12 15:00:00,2,0.4,11,38,55,13,0.5,8,18,30,118,0,40,195,9422,9387,"V","L",76.07
"19744",2019-04-12 16:00:00,1,0.4,8,28,40,13,0.6,5,12,19,118,0,40,195,9422,9387,"V","L",82.48
"19745",2019-04-12 17:00:00,1,0.4,7,24,35,13,0.6,4,13,20,118,0,40,195,9422,9387,"V","L",84.39
"19746",2019-04-12 18:00:00,1,0.4,8,28,41,12,0.7,4,10,16,118,0,40,195,9422,9387,"V","L",87.22
"19747",2019-04-12 19:00:00,1,0.4,10,39,54,13,0.7,4,16,22,118,0,40,195,9422,9387,"V","L",80.11
"19748",2019-04-12 20:00:00,2,0.4,9,40,54,13,0.7,3,20,25,118,0,40,195,9422,9387,"V","L",73.43
"19749",2019-04-12 21:00:00,4,0.5,11,70,87,14,0.8,4,36,42,118,0,40,195,9422,9387,"V","L",60.24
"19750",2019-04-12 22:00:00,4,0.6,17,71,98,13,0.9,5,44,51,118,0,40,195,9422,9387,"V","L",53.43
"19751",2019-04-12 23:00:00,4,0.6,9,94,108,14,1,6,61,70,118,0,40,195,9422,9387,"V","L",40.52
"19752",2019-04-13 00:00:00,5,0.6,19,119,148,15,1.7,9,81,95,118,0,40,195,9422,9387,"V","L",21.19
"19753",2019-04-13 01:00:00,6,0.6,25,110,149,14,1.7,13,83,103,140,0,60,220,9426,9393,"S","S",12.25
"19754",2019-04-13 02:00:00,5,0.6,27,95,136,14,1.2,8,64,76,140,0,60,220,9426,9393,"S","S",26.92
"19755",2019-04-13 03:00:00,4,0.6,25,85,123,13,1,9,71,85,140,0,60,220,9426,9393,"S","S",25.08
"19756",2019-04-13 04:00:00,4,0.6,35,80,134,14,1,14,79,100,140,0,60,220,9426,9393,"S","S",19.89
"19757",2019-04-13 05:00:00,3,0.5,17,62,88,14,0.9,15,45,68,140,0,60,220,9426,9393,"S","S",46.55
"19758",2019-04-13 06:00:00,2,0.4,5,41,48,13,1.9,22,50,84,140,0,60,220,9426,9393,"S","S",11.35
"19759",2019-04-13 07:00:00,1,0.4,9,46,59,13,1.7,18,46,73,140,0,60,220,9426,9393,"S","S",6.63
"19760",2019-04-13 08:00:00,1,0.7,27,59,100,14,1.7,29,51,95,140,0,60,220,9426,9393,"S","S",4.36
"19761",2019-04-13 09:00:00,2,0.7,46,61,131,15,1.3,64,48,147,140,0,60,220,9426,9393,"S","S",5.86
"19762",2019-04-13 10:00:00,4,0.8,89,77,213,16,1,65,52,152,140,0,60,220,9426,9393,"S","S",13.69
"19763",2019-04-13 11:00:00,6,0.7,75,89,204,14,0.8,20,47,77,140,0,60,220,9426,9393,"S","S",53.94
"19764",2019-04-13 12:00:00,3,0.4,13,53,73,14,0.7,12,37,56,140,0,60,220,9426,9393,"S","S",73.63
"19765",2019-04-13 13:00:00,3,0.4,9,42,55,14,0.6,8,26,38,140,0,60,220,9426,9393,"S","S",91.09
"19766",2019-04-13 14:00:00,2,0.4,6,30,40,13,0.4,4,16,22,140,0,60,220,9426,9393,"S","S",107
"19767",2019-04-13 15:00:00,1,0.3,5,24,32,13,0.4,4,17,23,140,0,60,220,9426,9393,"S","S",106.6
"19768",2019-04-13 16:00:00,1,0.4,7,26,36,13,0.5,2,12,15,140,0,60,220,9426,9393,"S","S",113.8
"19769",2019-04-13 17:00:00,1,0.3,4,21,28,13,0.4,3,13,17,140,0,60,220,9426,9393,"S","S",111.8
"19770",2019-04-13 18:00:00,1,0.3,3,21,26,13,0.4,2,12,15,140,0,60,220,9426,9393,"S","S",109.5
"19771",2019-04-13 19:00:00,1,0.3,3,22,27,13,0.4,1,11,13,140,0,60,220,9426,9393,"S","S",108.3
"19772",2019-04-13 20:00:00,1,0.4,3,32,36,13,0.4,1,14,15,140,0,60,220,9426,9393,"S","S",104.7
"19773",2019-04-13 21:00:00,2,0.4,4,48,55,13,0.7,1,21,22,140,0,60,220,9426,9393,"S","S",91.44
"19774",2019-04-13 22:00:00,4,0.5,5,52,60,13,0.8,1,36,38,140,0,60,220,9426,9393,"S","S",71.51
"19775",2019-04-13 23:00:00,4,0.5,9,68,81,13,0.9,2,49,52,140,0,60,220,9426,9393,"S","S",59.81
"19776",2019-04-14 00:00:00,3,0.4,3,53,58,13,0.9,1,30,32,140,0,60,220,9426,9393,"S","S",69.39
"19777",2019-04-14 01:00:00,3,0.4,1,42,44,13,1.2,2,28,31,170,0,100,240,9406,9367,"D","D",67.45
"19778",2019-04-14 02:00:00,4,0.4,6,71,79,13,1,1,25,27,170,0,100,240,9406,9367,"D","D",67.6
"19779",2019-04-14 03:00:00,3,0.3,1,36,38,13,0.9,2,22,24,170,0,100,240,9406,9367,"D","D",69.44
"19780",2019-04-14 04:00:00,3,0.3,2,22,24,13,0.7,1,18,20,170,0,100,240,9406,9367,"D","D",67.69
"19781",2019-04-14 05:00:00,3,0.3,1,28,29,13,1.1,2,17,20,170,0,100,240,9406,9367,"D","D",63.26
"19782",2019-04-14 06:00:00,4,0.3,1,24,26,13,1.2,2,17,21,170,0,100,240,9406,9367,"D","D",57.18
"19783",2019-04-14 07:00:00,4,0.4,2,46,50,14,1.1,30,17,64,170,0,100,240,9406,9367,"D","D",51.35
"19784",2019-04-14 08:00:00,5,0.8,26,78,117,13,1,7,40,50,170,0,100,240,9406,9367,"D","D",29.36
"19785",2019-04-14 09:00:00,5,0.5,11,53,70,13,0.7,10,37,53,170,0,100,240,9406,9367,"D","D",38.19
"19786",2019-04-14 10:00:00,5,0.4,16,55,80,13,0.6,10,29,43,170,0,100,240,9406,9367,"D","D",38.57
"19787",2019-04-14 11:00:00,4,0.4,18,49,77,14,0.6,14,32,54,170,0,100,240,9406,9367,"D","D",38.47
"19788",2019-04-14 12:00:00,3,0.4,12,40,58,14,0.6,13,25,46,170,0,100,240,9406,9367,"D","D",45.29
"19789",2019-04-14 13:00:00,2,0.3,8,25,36,13,0.6,7,14,24,170,0,100,240,9406,9367,"D","D",58.96
"19790",2019-04-14 14:00:00,2,0.3,4,11,17,13,0.6,2,2,6,170,0,100,240,9406,9367,"D","D",72.63
"19791",2019-04-14 15:00:00,1,0.3,4,10,16,13,0.7,2,1,5,170,0,100,240,9406,9367,"D","D",71.9
"19792",2019-04-14 16:00:00,1,0.3,4,13,19,13,0.9,2,2,5,170,0,100,240,9406,9367,"D","D",84.67
"19793",2019-04-14 17:00:00,1,0.3,4,11,16,13,0.7,2,1,5,170,0,100,240,9406,9367,"D","D",86.28
"19794",2019-04-14 18:00:00,1,0.3,3,13,19,13,0.8,2,1,4,170,0,100,240,9406,9367,"D","D",83.6
"19795",2019-04-14 19:00:00,1,0.3,6,19,28,13,0.9,2,3,7,170,0,100,240,9406,9367,"D","D",77.45
"19796",2019-04-14 20:00:00,1,0.3,4,24,31,13,0.7,2,5,9,170,0,100,240,9406,9367,"D","D",70.31
"19797",2019-04-14 21:00:00,1,0.3,4,29,36,13,0.8,3,8,12,170,0,100,240,9406,9367,"D","D",58.6
"19798",2019-04-14 22:00:00,2,0.3,3,30,34,13,0.8,3,13,18,170,0,100,240,9406,9367,"D","D",48.17
"19799",2019-04-14 23:00:00,2,0.4,4,46,52,13,0.8,4,19,24,170,0,100,240,9406,9367,"D","D",45.76
"19800",2019-04-15 00:00:00,2,0.4,4,34,40,13,0.8,5,20,27,170,0,100,240,9406,9367,"D","D",42.6
"19801",2019-04-15 01:00:00,2,0.4,6,31,41,13,0.8,4,13,19,180,0,115,246,9392,9334,"L","L",44.11
"19802",2019-04-15 02:00:00,2,0.3,3,27,32,13,0.6,7,24,35,180,0,115,246,9392,9334,"L","L",29.41
"19803",2019-04-15 03:00:00,3,0.4,11,40,58,13,0.6,13,32,52,180,0,115,246,9392,9334,"L","L",17.43
"19804",2019-04-15 04:00:00,3,0.4,23,51,86,13,0.6,18,35,63,180,0,115,246,9392,9334,"L","L",10
"19805",2019-04-15 05:00:00,3,0.4,15,40,63,13,1,24,30,67,180,0,115,246,9392,9334,"L","L",8.44
"19806",2019-04-15 06:00:00,3,0.3,6,31,40,13,1,22,29,62,180,0,115,246,9392,9334,"L","L",5.73
"19807",2019-04-15 07:00:00,3,0.7,18,36,63,13,1,27,31,73,180,0,115,246,9392,9334,"L","L",5.37
"19808",2019-04-15 08:00:00,6,0.9,103,62,219,14,1.2,46,33,104,180,0,115,246,9392,9334,"L","L",12.38
"19809",2019-04-15 09:00:00,6,1.4,121,65,249,16,1.4,98,33,184,180,0,115,246,9392,9334,"L","L",6.02
"19810",2019-04-15 10:00:00,7,1,154,75,311,16,1,89,44,181,180,0,115,246,9392,9334,"L","L",7.79
"19811",2019-04-15 11:00:00,6,0.9,123,73,263,16,1,83,42,170,180,0,115,246,9392,9334,"L","L",10.81
"19812",2019-04-15 12:00:00,4,0.6,61,66,160,14,0.7,44,34,101,180,0,115,246,9392,9334,"L","L",17.93
"19813",2019-04-15 13:00:00,3,0.4,30,44,91,14,0.7,30,22,67,180,0,115,246,9392,9334,"L","L",29.91
"19814",2019-04-15 14:00:00,2,0.4,14,30,51,13,0.6,12,9,29,180,0,115,246,9392,9334,"L","L",52.6
"19815",2019-04-15 15:00:00,1,0.3,6,17,27,14,0.8,9,5,18,180,0,115,246,9392,9334,"L","L",69.03
"19816",2019-04-15 16:00:00,1,0.3,5,14,21,13,0.8,5,2,11,180,0,115,246,9392,9334,"L","L",82.76
"19817",2019-04-15 17:00:00,1,0.3,5,17,25,13,0.8,5,3,10,180,0,115,246,9392,9334,"L","L",90.67
"19818",2019-04-15 18:00:00,1,0.3,4,16,21,13,0.8,4,4,11,180,0,115,246,9392,9334,"L","L",95.85
"19819",2019-04-15 19:00:00,1,0.3,4,18,25,13,0.8,5,5,13,180,0,115,246,9392,9334,"L","L",93.88
"19820",2019-04-15 20:00:00,1,0.3,3,16,21,12,0.6,5,3,12,180,0,115,246,9392,9334,"L","L",84.53
"19821",2019-04-15 21:00:00,1,0.3,4,24,30,12,0.6,5,11,19,180,0,115,246,9392,9334,"L","L",78.48
"19822",2019-04-15 22:00:00,2,0.4,5,34,42,12,0.6,6,20,30,180,0,115,246,9392,9334,"L","L",68.64
"19823",2019-04-15 23:00:00,2,0.3,3,21,25,12,0.6,4,14,20,180,0,115,246,9392,9334,"L","L",85.81
"19824",2019-04-16 00:00:00,3,0.3,1,14,16,12,0.6,4,10,17,180,0,115,246,9392,9334,"L","L",90.28
"19825",2019-04-16 01:00:00,3,0.3,2,11,14,12,0.6,4,4,10,150,0,79,220,9419,9374,"M","L",91.95
"19826",2019-04-16 02:00:00,3,0.3,1,12,14,12,0.6,4,9,15,150,0,79,220,9419,9374,"M","L",81.54
"19827",2019-04-16 03:00:00,3,0.3,1,12,14,12,0.6,4,12,18,150,0,79,220,9419,9374,"M","L",76.24
"19828",2019-04-16 04:00:00,3,0.3,1,14,16,12,0.6,4,8,14,150,0,79,220,9419,9374,"M","L",77.78
"19829",2019-04-16 05:00:00,2,0.3,1,13,14,12,0.8,3,2,7,150,0,79,220,9419,9374,"M","L",78.97
"19830",2019-04-16 06:00:00,3,0.3,2,24,27,12,0.7,3,4,9,150,0,79,220,9419,9374,"M","L",73.82
"19831",2019-04-16 07:00:00,3,0.4,9,48,63,12,0.7,8,14,27,150,0,79,220,9419,9374,"M","L",61.22
"19832",2019-04-16 08:00:00,5,0.9,69,83,189,13,1.1,23,47,83,150,0,79,220,9419,9374,"M","L",21.89
"19833",2019-04-16 09:00:00,4,0.6,48,78,152,13,1.4,46,54,125,150,0,79,220,9419,9374,"M","L",12.16
"19834",2019-04-16 10:00:00,4,0.5,42,74,138,15,1.2,78,59,179,150,0,79,220,9419,9374,"M","L",11.12
"19835",2019-04-16 11:00:00,5,0.6,43,78,144,14,0.9,51,53,131,150,0,79,220,9419,9374,"M","L",36.44
"19836",2019-04-16 12:00:00,3,0.4,21,55,87,13,0.7,18,28,56,150,0,79,220,9419,9374,"M","L",67.07
"19837",2019-04-16 13:00:00,2,0.4,10,36,52,12,0.5,9,14,28,150,0,79,220,9419,9374,"M","L",84.35
"19838",2019-04-16 14:00:00,1,0.3,5,21,28,12,0.5,7,9,20,150,0,79,220,9419,9374,"M","L",91.48
"19839",2019-04-16 15:00:00,1,0.3,6,20,29,12,0.5,5,4,12,150,0,79,220,9419,9374,"M","L",101.9
"19840",2019-04-16 16:00:00,1,0.3,4,18,25,12,0.5,4,4,10,150,0,79,220,9419,9374,"M","L",103.1
"19841",2019-04-16 17:00:00,1,0.3,5,21,29,12,0.7,5,7,13,150,0,79,220,9419,9374,"M","L",104.7
"19842",2019-04-16 18:00:00,1,0.3,6,25,34,13,0.9,4,9,15,150,0,79,220,9419,9374,"M","L",104
"19843",2019-04-16 19:00:00,1,0.4,8,34,46,12,0.5,3,5,10,150,0,79,220,9419,9374,"M","L",100.4
"19844",2019-04-16 20:00:00,1,0.4,10,39,54,12,0.5,3,9,13,150,0,79,220,9419,9374,"M","L",91.21
"19845",2019-04-16 21:00:00,1,0.4,9,49,63,12,0.5,5,17,25,150,0,79,220,9419,9374,"M","L",79.6
"19846",2019-04-16 22:00:00,2,0.6,19,90,119,13,0.6,8,42,54,150,0,79,220,9419,9374,"M","L",55.33
"19847",2019-04-16 23:00:00,4,0.8,34,100,152,14,1,12,74,93,150,0,79,220,9419,9374,"M","L",25.31
"19848",2019-04-17 00:00:00,3,0.7,32,88,137,13,0.8,10,66,81,150,0,79,220,9419,9374,"M","L",31.37
"19849",2019-04-17 01:00:00,2,0.3,3,30,35,12,0.6,5,14,22,169,216,101,237,9380,9320,"X","L",69.79
"19850",2019-04-17 02:00:00,2,0.3,2,19,21,12,0.6,4,9,15,169,216,101,237,9380,9320,"X","L",73.86
"19851",2019-04-17 03:00:00,2,0.3,2,19,23,12,0.6,5,9,16,169,216,101,237,9380,9320,"X","L",71.18
"19852",2019-04-17 04:00:00,2,0.3,2,18,21,12,0.6,4,7,13,169,216,101,237,9380,9320,"X","L",72.2
"19853",2019-04-17 05:00:00,3,0.3,1,18,20,12,0.6,8,11,23,169,216,101,237,9380,9320,"X","L",67.28
"19854",2019-04-17 06:00:00,2,0.3,1,17,19,12,0.6,10,15,30,169,216,101,237,9380,9320,"X","L",68.48
"19855",2019-04-17 07:00:00,2,0.3,3,28,32,12,0.6,5,14,23,169,216,101,237,9380,9320,"X","L",61.56
"19856",2019-04-17 08:00:00,3,0.3,8,50,62,12,0.6,9,29,43,169,216,101,237,9380,9320,"X","L",50.13
"19857",2019-04-17 09:00:00,3,0.4,19,71,100,12,0.7,22,40,74,169,216,101,237,9380,9320,"X","L",39.51
"19858",2019-04-17 10:00:00,3,0.4,19,63,91,13,0.7,22,39,72,169,216,101,237,9380,9320,"X","L",43.18
"19859",2019-04-17 11:00:00,3,0.4,13,46,66,13,0.7,18,30,57,169,216,101,237,9380,9320,"X","L",52.62
"19860",2019-04-17 12:00:00,2,0.4,18,53,80,13,1,22,27,61,169,216,101,237,9380,9320,"X","L",54.31
"19861",2019-04-17 13:00:00,1,0.4,15,46,69,13,0.5,24,27,63,169,216,101,237,9380,9320,"X","L",57.61
"19862",2019-04-17 14:00:00,1,0.4,14,47,69,13,0.5,11,15,32,169,216,101,237,9380,9320,"X","L",70.46
"19863",2019-04-17 15:00:00,1,0.4,9,34,47,13,0.6,12,13,31,169,216,101,237,9380,9320,"X","L",74.88
"19864",2019-04-17 16:00:00,1,0.4,12,47,65,13,0.8,9,14,27,169,216,101,237,9380,9320,"X","L",74.85
"19865",2019-04-17 17:00:00,1,0.4,7,33,44,13,0.8,8,13,26,169,216,101,237,9380,9320,"X","L",73.93
"19866",2019-04-17 18:00:00,1,0.4,11,42,58,12,0.6,7,13,24,169,216,101,237,9380,9320,"X","L",69.24
"19867",2019-04-17 19:00:00,1,0.4,8,34,46,12,0.6,5,12,20,169,216,101,237,9380,9320,"X","L",70.85
"19868",2019-04-17 20:00:00,1,0.3,5,27,34,13,0.6,5,13,21,169,216,101,237,9380,9320,"X","L",68.57
"19869",2019-04-17 21:00:00,1,0.3,5,26,34,13,0.5,5,11,19,169,216,101,237,9380,9320,"X","L",67.16
"19870",2019-04-17 22:00:00,1,0.3,4,25,30,12,0.6,7,15,25,169,216,101,237,9380,9320,"X","L",62.12
"19871",2019-04-17 23:00:00,1,0.4,5,40,48,13,0.6,10,29,44,169,216,101,237,9380,9320,"X","L",47.49
"19872",2019-04-18 00:00:00,2,0.5,6,61,70,12,0.6,9,38,52,169,216,101,237,9380,9320,"X","L",41.13
"19873",2019-04-18 01:00:00,2,0.4,4,32,39,12,0.6,7,17,28,110,77,91,130,9364,9337,"J","F",49.42
"19874",2019-04-18 02:00:00,1,0.3,4,23,29,12,0.5,6,11,21,110,77,91,130,9364,9337,"J","F",50.75
"19875",2019-04-18 03:00:00,1,0.3,2,10,12,12,0.6,5,4,11,110,77,91,130,9364,9337,"J","F",69.12
"19876",2019-04-18 04:00:00,2,0.3,1,7,8,12,0.6,4,3,10,110,77,91,130,9364,9337,"J","F",77.76
"19877",2019-04-18 05:00:00,3,0.2,1,6,8,12,0.5,5,4,12,110,77,91,130,9364,9337,"J","F",82.52
"19878",2019-04-18 06:00:00,3,0.2,1,9,10,12,0.6,5,9,17,110,77,91,130,9364,9337,"J","F",75.47
"19879",2019-04-18 07:00:00,3,0.3,1,13,14,13,0.6,19,20,49,110,77,91,130,9364,9337,"J","F",61.96
"19880",2019-04-18 08:00:00,2,0.3,1,24,25,12,0.5,6,14,22,110,77,91,130,9364,9337,"J","F",69.78
"19881",2019-04-18 09:00:00,2,0.3,3,35,40,12,0.6,8,25,38,110,77,91,130,9364,9337,"J","F",61.18
"19882",2019-04-18 10:00:00,2,0.3,4,32,38,12,0.6,9,26,40,110,77,91,130,9364,9337,"J","F",60.92
"19883",2019-04-18 11:00:00,2,0.3,5,34,41,12,0.5,9,20,34,110,77,91,130,9364,9337,"J","F",63.13
